,Unnamed: 0,datetime_h,median_block_net_profit,median_tail_gas_price,median_total_gas_used,median_base_fee_per_gas,predict,predict_lb,predict_ub,is_in_ci,datetime_d,validator_number,annual_full_reward,annual_total_reward_with_mev_actual,annual_total_reward_with_mev,annual_total_reward_with_mev_lb,annual_total_reward_with_mev_ub
1719,1719,2021-10-16 03,0.0980629277783791,8.1693984796e-08,14631992.0,8.0757529186e-08,0.1084771868868794,0.0566866879415056,0.2075848934238935,True,2021-10-16,248067,1.8890202033958698,2.928601798173012,3.039005111001942,2.4899653188226356,4.089662581165404
1720,1720,2021-10-16 04,0.0972281844683102,7.4368799834e-08,14086834.0,7.3405635411e-08,0.0986740238931748,0.0515638641549104,0.1888253169316367,True,2021-10-16,248067,1.8890202033958698,2.9197525439117875,2.935080130892357,2.435657402034074,3.8907891547953635
1721,1721,2021-10-16 05,0.0685065677206228,7.6910085334e-08,13794844.5,7.63500691435e-08,0.0984107990876078,0.0514263052124648,0.1883216252275912,True,2021-10-16,248067,1.8890202033958698,2.615269852852242,2.932289640445502,2.4341991165432857,3.8854494343033235
1722,1722,2021-10-16 06,0.0797433156914557,7.2814931239e-08,14257162.0,7.1997234428e-08,0.0973278495595534,0.0508603847210141,0.1862492852118202,True,2021-10-16,248067,1.8890202033958698,2.7343925084803438,2.9208091103109917,2.4281996982070413,3.863480209160622
1723,1723,2021-10-16 07,0.0925609777064018,8.0867976855e-08,14237374.0,7.9867976855e-08,0.1059878694837143,0.0553858243540961,0.2028213646488063,True,2021-10-16,248067,1.8890202033958698,2.870274699851648,3.012615438426212,2.476174645084615,4.0391636112390366
1724,1724,2021-10-16 08,0.0971388257705432,8.4541228495e-08,14384371.0,8.3541228495e-08,0.1103441216078052,0.0576622536995096,0.2111576359267701,True,2021-10-16,248067,1.8890202033958698,2.918805237323698,3.0587968000580865,2.500307455545371,4.127537825490787
1725,1725,2021-10-16 09,0.0851337083299457,7.2842635897e-08,13828631.0,7.219526777e-08,0.0948372431635169,0.0495588569299817,0.1814832554262336,True,2021-10-16,248067,1.8890202033958698,2.791536967681693,2.8944057729049812,2.414401983134674,3.8129547256011977
1726,1726,2021-10-16 10,0.0828025551975262,6.8117347794e-08,12901870.0,6.7090291264e-08,0.0874865896159427,0.0457176392837723,0.1674168544687991,True,2021-10-16,248067,1.8890202033958698,2.766824021148551,2.8164802580262966,2.373680588648501,3.6638344426217557
1727,1727,2021-10-16 11,0.0994870904944869,6.4495296112e-08,13374469.0,6.3495296112e-08,0.0858566517311054,0.0448658816959082,0.1642977774612331,True,2021-10-16,248067,1.8890202033958698,2.943699586717318,2.799201012300162,2.36465096316601,3.630768582533566
1728,1728,2021-10-16 12,0.1130099731371707,7.0395511801e-08,14198763.0,6.9326502603e-08,0.0955515742560296,0.0499321257755781,0.1828502832793688,True,2021-10-16,248067,1.8890202033958698,3.087057940604493,2.901978516990611,2.4183590689628955,3.8274468178511745
1729,1729,2021-10-16 13,0.121067726348921,8.3976478237e-08,13856716.0,8.2717337124e-08,0.108087156928967,0.056482804584874,0.2068387640955737,True,2021-10-16,248067,1.8890202033958698,3.172479537980448,3.03487033780229,2.4878039170591206,4.081752738632478
1730,1730,2021-10-16 14,0.1053859943394899,8.03e-08,13735692.0,7.9476884586e-08,0.1023772746038669,0.0534990011858119,0.1959121875736103,True,2021-10-16,248067,1.8890202033958698,3.0062348587671632,2.9743389146845507,2.456172115252135,3.9659182627148457
1731,1731,2021-10-16 15,0.1198778462111413,1.1125653175e-07,13870733.0,1.10277354007e-07,0.1328109538254871,0.069402634506914,0.254151007110234,True,2021-10-16,248067,1.8890202033958698,3.1598654184630064,3.2969714680552804,2.624769207601518,4.5833177863008645
1732,1732,2021-10-16 16,0.0866761090957455,7.6103431858e-08,13982337.0,7.5191151038e-08,0.0997336331935081,0.0521175092346208,0.1908532801366058,True,2021-10-16,248067,1.8890202033958698,2.8078882176822986,2.946313227346204,2.4415266866653322,3.91228793390112
1733,1733,2021-10-16 17,0.1033792944473201,7.9995923381e-08,14022938.0,7.8995923381e-08,0.1040903788193404,0.0543941947912777,0.199190501933695,True,2021-10-16,248067,1.8890202033958698,2.9849614956175774,2.9924998206730624,2.465662213264583,4.000672224766028
1734,1734,2021-10-16 18,0.1039974885587398,1.14455818232e-07,15290263.0,1.13450338579e-07,0.1446367698438532,0.0755823914252539,0.2767813348635851,True,2021-10-16,248067,1.8890202033958698,2.9915150753932496,3.4223389331558347,2.690281850330499,4.823225697976995
1735,1735,2021-10-16 19,0.0907751608231616,7.8680964688e-08,13826006.5,7.772164477950002e-08,0.1017118786753979,0.0531512573336669,0.1946389753065349,True,2021-10-16,248067,1.8890202033958698,2.8513429546394873,2.9672849405054467,2.452485624173632,3.9524207252755454
1736,1736,2021-10-16 20,0.1086276338290552,7.9847994362e-08,13382695.0,7.9478055664e-08,0.0986733963472679,0.0515634414667325,0.1888244630255477,True,2021-10-16,248067,1.8890202033958698,3.0406000243460545,2.935073478172624,2.43565292104559,3.890780102393259
1737,1737,2021-10-16 21,0.0938062435685407,7.2229135006e-08,14441745.0,7.1397383461e-08,0.0975833300809644,0.0509938034238218,0.1867384990004883,True,2021-10-16,248067,1.8890202033958698,2.883475972750715,2.923517502298667,2.4296140923209046,3.8686664468360865
1738,1738,2021-10-16 22,0.0787877982088067,6.698195397e-08,14150345.0,6.6175108554e-08,0.0908618196226217,0.0474813603805773,0.1738760262755862,True,2021-10-16,248067,1.8890202033958698,2.7242629068974233,2.852261639151414,2.3923780927114264,3.732309209589909
1739,1739,2021-10-16 23,0.0753160543171964,6.44966178515e-08,14074838.5,6.36682148115e-08,0.0880745754908964,0.0460248344405677,0.1685422868368698,True,2021-10-16,248067,1.8890202033958698,2.6874583658413504,2.822713595205177,2.3769372161859827,3.675765340490285
1740,1740,2021-10-17 00,0.1041489261705396,6.7014886038e-08,13750177.0,6.58264368235e-08,0.0906526649660223,0.0473720528619542,0.1734758189472914,True,2021-10-17,248828,1.8861293607601695,2.9868529370589982,2.844214376625126,2.3867925683427855,3.71955127737561
1741,1741,2021-10-17 01,0.0871704983867305,7.4e-08,13570280.0,7.2941768715e-08,0.0962922701372771,0.0503191166271236,0.1842679663257908,True,2021-10-17,248828,1.8861293607601695,2.807412241534937,2.903817932814003,2.417939337555424,3.833610744863102
1742,1742,2021-10-17 02,0.0986388441500922,6.582148645e-08,14007011.0,6.4174100267e-08,0.0923158867169008,0.0482411866197787,0.176658650781065,True,2021-10-17,248828,1.8861293607601695,2.9286182781887247,2.8617925453218174,2.3959782225148514,3.7531898194868587
1743,1743,2021-10-17 03,0.0779730164089902,6.3180279799e-08,14762465.0,6.2180279799e-08,0.0901038385152808,0.0470852394037028,0.1724256225094043,True,2021-10-17,248828,1.8861293607601695,2.7102063880736647,2.8384139691140744,2.3837613096720993,3.70845201767672
1744,1744,2021-10-17 04,0.1033707159618343,8.05419440155e-08,14691173.0,8.074056956349999e-08,0.1034783651502486,0.0540743120515529,0.198019570622733,True,2021-10-17,248828,1.8861293607601695,2.978628230808684,2.97976594776856,2.4576270452376954,3.9789479616558214
1745,1745,2021-10-17 05,0.0904540992928481,6.1875811502e-08,13663626.5,6.094049892199999e-08,0.0841416577608776,0.0439695947365023,0.1610162343586755,True,2021-10-17,248828,1.8861293607601695,2.8421157864049196,2.775401193429949,2.350832851677806,3.5878690890722758
1746,1746,2021-10-17 06,0.0897014797472568,5.9475585093e-08,13305685.0,5.8485039425e-08,0.080506757913432,0.0420701141715575,0.1540603869840175,True,2021-10-17,248828,1.8861293607601695,2.83416154138026,2.736984859179734,2.330757723518227,3.514354502989216
1747,1747,2021-10-17 07,0.1004450607505533,6.5250979957e-08,13062521.0,6.4584556517e-08,0.0840845283364645,0.0439397316529639,0.1609069432058941,True,2021-10-17,248828,1.8861293607601695,2.9477077231703688,2.7747974070380574,2.3505172363246736,3.5867140186075996
1748,1748,2021-10-17 08,0.0681090427830661,5.9393253608e-08,13172923.0,5.8103078423e-08,0.0810395489397248,0.0423485239847299,0.1550799856618885,True,2021-10-17,248828,1.8861293607601695,2.6059565534832845,2.7426157923582544,2.3337001661962242,3.5251303827256812
1749,1749,2021-10-17 09,0.074013080634772,6.4930395998e-08,14573456.0,6.4005163662e-08,0.0909059205655477,0.0475043507929418,0.1739606216257885,True,2021-10-17,248828,1.8861293607601695,2.6683548315806696,2.8468909708011507,2.3881907916091025,3.7246750338817574
1750,1750,2021-10-17 10,0.0760176571041801,6.7807900526e-08,13756462.0,6.66601530505e-08,0.0913158605835118,0.0477185666535995,0.1747451145093932,True,2021-10-17,248828,1.8861293607601695,2.689540691689859,2.8512235228420866,2.390454784690097,3.7329661401290597
1751,1751,2021-10-17 11,0.0722805903622281,5.6025308258e-08,13721884.0,5.5099442081e-08,0.0783015161137665,0.0409177081737418,0.1498404407128791,True,2021-10-17,248828,1.8861293607601695,2.6500445814531277,2.7136782181073453,2.318578236912798,3.4697549615234657
1752,1752,2021-10-17 12,0.0787662493959446,5.6154193749e-08,14148293.0,5.5499967711e-08,0.0789309874625548,0.041246644302327,0.1510450337765415,True,2021-10-17,248828,1.8861293607601695,2.718589866255753,2.7203309410848378,2.3220546793989865,3.4824859999870603
1753,1753,2021-10-17 13,0.1131251388775813,7.5421845797e-08,13915915.5,7.4253612726e-08,0.0996768511914689,0.0520877204744597,0.1907450464897561,True,2021-10-17,248828,1.8861293607601695,3.081720251738127,2.9395887112485584,2.4366312628923015,3.902065361767936
1754,1754,2021-10-17 14,0.1033822511161139,6.456299469500002e-08,13555770.0,6.33485633445e-08,0.0874684193739164,0.0457080060944344,0.1673825887737181,True,2021-10-17,248828,1.8861293607601695,2.9787501429275958,2.8105608928607584,2.3692056802545336,3.6551534736297975
1755,1755,2021-10-17 15,0.099382313779075,7.6e-08,13252554.0,7.5186181367e-08,0.0958822514183101,0.0501047821180312,0.1834836067221535,True,2021-10-17,248828,1.8861293607601695,2.936475820066242,2.8994845490021355,2.415674090509227,3.825321047217961
1756,1756,2021-10-17 16,0.0945611461029466,6.70263204025e-08,13404284.5,6.560143071e-08,0.0900611457900432,0.0470628669283728,0.1723441539029049,True,2021-10-17,248828,1.8861293607601695,2.8855221221115004,2.8379627605329265,2.3835248606566233,3.7075909966446328
1757,1757,2021-10-17 17,0.0967308670259265,1.07193693445e-07,14229681.0,1.06270286542e-07,0.131017524013033,0.0684652591873942,0.2507197343914562,True,2021-10-17,248828,1.8861293607601695,2.908453352050464,3.270820330624791,2.6097213142823183,4.535922621577487
1758,1758,2021-10-17 18,0.101371845000685,8.1267687088e-08,14377013.5,8.006920844299999e-08,0.1077648889917018,0.0563142250413935,0.2062226957905847,True,2021-10-17,248828,1.8861293607601695,2.9575026707686947,3.0250691306830775,2.4813001173223594,4.065644710279032
1759,1759,2021-10-17 19,0.0964772420631487,7.2815679595e-08,13883434.0,7.2004700692e-08,0.0956279820740892,0.0499718899835332,0.1829971001412136,True,2021-10-17,248828,1.8861293607601695,2.905772854167939,2.896797240815628,2.4142695872567677,3.820179282599205
1760,1760,2021-10-17 20,0.1401512477799116,9.3297677124e-08,13017104.0,9.2239677277e-08,0.1116646511941817,0.0583520952900139,0.2136854600395495,True,2021-10-17,248828,1.8861293607601695,3.3673523397320357,3.0662847279634544,2.5028378509368316,4.144516772192995
1761,1761,2021-10-17 21,0.1128259890106384,7.04202628495e-08,14055933.5,6.9246599068e-08,0.0953309436225704,0.0498166582643342,0.1824287121738984,True,2021-10-17,248828,1.8861293607601695,3.0785586126939424,2.893657916785358,2.412628982601546,3.8141721343825834
1762,1762,2021-10-17 22,0.1134611146384534,7.1967553826e-08,14453705.0,7.1264801303e-08,0.0968703495729056,0.0506210937742723,0.1853745924223037,True,2021-10-17,248828,1.8861293607601695,3.085271094311879,2.9099275077003335,2.421130857406774,3.845306395306821
1763,1763,2021-10-17 23,0.085716718864458,6.212277832350001e-08,14261516.0,6.17119504735e-08,0.0847429870059226,0.0442837493685639,0.1621672498170145,True,2021-10-17,248828,1.8861293607601695,2.792047614613239,2.7817564896531204,2.35415307227756,3.60003387941878
1764,1764,2021-10-18 00,0.0903800538445413,6.985121367049999e-08,13701951.5,6.90774490275e-08,0.0917337111055122,0.0479368550527892,0.1755449693961506,True,2021-10-18,248968,1.8855989808673324,2.840265707516439,2.8545641228344767,2.391946549301127,3.7398459544462535
1765,1765,2021-10-18 01,0.2077497457270771,1.32767403859e-07,13562299.0,1.31767403859e-07,0.1499855208029805,0.0783772225480874,0.2870177804111308,True,2021-10-18,248968,1.8855989808673324,4.080018670598814,3.4698665277315,2.7134821620671663,4.917311325125196
1766,1766,2021-10-18 02,0.2945460939149624,1.1538283158e-07,13717008.0,1.12424741532e-07,0.1422172633973495,0.0743177941092735,0.2721521844215675,False,2021-10-18,248968,1.8855989808673324,4.996831419484216,3.387811953146299,2.6706032181531176,4.760288959466342
1767,1767,2021-10-18 03,0.1086265758049573,8.74623421725e-08,14329004.5,8.73461592175e-08,0.1098079994357207,0.0573818349100781,0.2101326449210062,True,2021-10-18,248968,1.8855989808673324,3.03300012901439,3.045479274383199,2.491712013251106,4.105188765953216
1768,1768,2021-10-18 04,0.088396269116231,6.5545279651e-08,13723601.0,6.4462064146e-08,0.0886516022022424,0.0463262344684289,0.1696469972835925,True,2021-10-18,248968,1.8855989808673324,2.819311379737325,2.822008412888544,2.3749338809551923,3.6775468354365604
1769,1769,2021-10-18 05,0.0737013512674577,6.215286022650002e-08,14101793.0,6.13340339235e-08,0.0857027981599121,0.0447852882041519,0.1640040715816517,True,2021-10-18,248968,1.8855989808673324,2.6640918536990226,2.790860775961227,2.358657168744002,3.6179417214823015
1770,1770,2021-10-18 06,0.0863887876376079,5.7634447653e-08,13765347.0,5.6668764759e-08,0.0802822028211324,0.0419526705885595,0.1536310322893018,True,2021-10-18,248968,1.8855989808673324,2.7981067478469495,2.7336040938899457,2.32873678618285,3.508373348313775
1771,1771,2021-10-18 07,0.0852030263535432,5.8995016911e-08,13813947.0,5.7857615193e-08,0.0825441245474605,0.0431346677978576,0.1579595449589872,True,2021-10-18,248968,1.8855989808673324,2.785581784699744,2.7574963280561744,2.3412219901488704,3.554094576016687
1772,1772,2021-10-18 08,0.077634447591415,5.6061337403e-08,14913428.0,5.4826715217e-08,0.0839419804497661,0.0438651343234998,0.1606345492952027,True,2021-10-18,248968,1.8855989808673324,2.705636376339454,2.7722616049266287,2.348937764341272,3.5823501205179062
1773,1773,2021-10-18 09,0.0885028601522326,5.5601416922e-08,13485970.0,5.4035775134e-08,0.0795106232172013,0.0415494587164607,0.1521545502561065,True,2021-10-18,248968,1.8855989808673324,2.820437279879018,2.7254540503405016,2.3244777385090707,3.4927775590922803
1774,1774,2021-10-18 10,0.0905079708556289,5.1436004452e-08,13628648.0,5.0436004452e-08,0.0734475515957639,0.0383811070029077,0.1405520386632859,True,2021-10-18,248968,1.8855989808673324,2.8416168697371185,2.6614110177015435,2.2910110627262323,3.370222511910315
1775,1775,2021-10-18 11,0.0961022963342554,5.1671027771e-08,12835143.0,5.0744561934e-08,0.070612026184608,0.0368993578494688,0.135125881112523,True,2021-10-18,248968,1.8855989808673324,2.9007086290945137,2.631459920667958,2.2753596379499013,3.3129070772882097
1776,1776,2021-10-18 12,0.109836138779598,5.8920723241e-08,14074125.0,5.8157983795e-08,0.0819978084502259,0.0428491628169449,0.1569141646795734,True,2021-10-18,248968,1.8855989808673324,3.04577650473621,2.7517256986077814,2.338206257208074,3.543052429801903
1777,1777,2021-10-18 13,0.1270027762324252,7.638005998449999e-08,13944588.5,7.519725301150002e-08,0.1007972004640609,0.0526730573943823,0.1928894224863369,True,2021-10-18,248968,1.8855989808673324,3.227104318645809,2.950299977703823,2.441974122796201,3.923051999948374
1778,1778,2021-10-18 14,0.1071438402605759,6.97602652695e-08,13843760.5,6.876026526949999e-08,0.0930828060374727,0.048641782998607,0.1781268745855366,True,2021-10-18,248968,1.8855989808673324,3.017338285184604,2.868814347168808,2.3993925644995127,3.7671181109766003
1779,1779,2021-10-18 15,0.1320121377499643,9.4912034414e-08,13773070.0,9.3912034414e-08,0.1171202093598529,0.061202874628406,0.2241258033022071,True,2021-10-18,248968,1.8855989808673324,3.280017218772831,3.1227167091478387,2.532072904013207,4.252995744805446
1780,1780,2021-10-18 16,0.1330110293678929,8.6222361697e-08,15284781.5,8.51947243755e-08,0.1165513113381007,0.0609055833426473,0.2230371573359342,True,2021-10-18,248968,1.8855989808673324,3.2905683144029063,3.116707551273719,2.528932674653256,4.2414965916528145
1781,1781,2021-10-18 17,0.1344782384612868,9.470349531e-08,14764117.0,9.370349531e-08,0.1222898487617899,0.0639043340037202,0.2340186677997593,True,2021-10-18,248968,1.8855989808673324,3.3060661553857122,3.177322593033374,2.560607887887445,4.357492126090039
1782,1782,2021-10-18 18,0.1136224130272229,1.00783048544e-07,13684785.5,9.984571583150001e-08,0.1218865395363432,0.0636935734118521,0.2332468995589448,True,2021-10-18,248968,1.8855989808673324,3.0857701746713184,3.1730625170353353,2.558381665222304,4.34934009000631
1783,1783,2021-10-18 19,0.2374744434692364,2.037937985475e-07,12767017.5,2.035197512785e-07,0.1990122857705071,0.1039967382094031,0.3808378086613964,True,2021-10-18,248968,1.8855989808673324,4.393994804569165,3.9877266001568783,2.9840960654046556,5.908313824613276
1784,1784,2021-10-18 20,0.1122217912745635,1.22774298646e-07,13690843.0,1.22356898575e-07,0.1402211846784231,0.073274594733817,0.2683328472036737,True,2021-10-18,248968,1.8855989808673324,3.070975682667753,3.366727766363127,2.6595841083977456,4.7199460518813625
1785,1785,2021-10-18 21,0.1293661469979907,1.01306167133e-07,12837590.0,1.0020406294e-07,0.1179510632414029,0.0616370175574989,0.2257158745034836,True,2021-10-18,248968,1.8855989808673324,3.252068139053589,3.1314928552296655,2.5366586703563856,4.269791354060921
1786,1786,2021-10-18 22,0.121646272097422,9.1563864981e-08,13478562.0,9.0617040308e-08,0.1121961710851386,0.0586297112687551,0.2147031007617134,True,2021-10-18,248968,1.8855989808673324,3.170524619350191,3.0707050616475833,2.504893085710413,4.153465591769753
1787,1787,2021-10-18 23,0.0824198923334369,7.15716814205e-08,14229516.0,7.0645367487e-08,0.096312787108854,0.0503296179326674,0.1843080345470805,True,2021-10-18,248968,1.8855989808673324,2.7561840876219046,2.9029320017329225,2.4172208328295475,3.832408487518437
1788,1788,2021-10-19 00,0.0922104286341531,6.4069439153e-08,14337329.5,6.3069439153e-08,0.0893256421222887,0.0466783819472143,0.170937166364983,True,2021-10-19,249059,1.8852544737751098,2.858899213463681,2.8284389146232414,2.3781288884510867,3.690170417815005
1789,1789,2021-10-19 01,0.0930633787962589,6.525744418199999e-08,14930084.0,6.407722571e-08,0.0936814919687953,0.048954589021641,0.1792727119743526,True,2021-10-19,249059,1.8852544737751098,2.8679054663447485,2.8744320886355963,2.4021632311744066,3.7781849759860417
1790,1790,2021-10-19 02,0.0801756913964106,6.68054790745e-08,13748659.0,6.5542638239e-08,0.0906934049004404,0.0473931179214902,0.1735546014520708,True,2021-10-19,249059,1.8852544737751098,2.7318250985438617,2.8428810450179807,2.3856757454815525,3.717807767969079
1791,1791,2021-10-19 03,0.0678339961479457,6e-08,12950825.0,5.8892892591e-08,0.0800462290304605,0.0418292825487667,0.1531797437483386,True,2021-10-19,249059,1.8852544737751098,2.601509831220003,2.7304581126892025,2.3269275201084954,3.502670789223983
1792,1792,2021-10-19 04,0.1136292983363955,8.5096257425e-08,13663509.0,8.4096257425e-08,0.1072306487616316,0.0560348787379197,0.2052009800470801,True,2021-10-19,249059,1.8852544737751098,3.0850598562951266,3.017496874625265,2.476923612834454,4.051960103075039
1793,1793,2021-10-19 05,0.0802457271649534,5.60065923065e-08,13454451.5,5.4829410253e-08,0.0782518087662905,0.0408915763192562,0.1497458920974039,True,2021-10-19,249059,1.8852544737751098,2.7325646022924266,2.711510929850139,2.317026332669508,3.466412942402033
1794,1794,2021-10-19 06,0.0910869996967487,5.6943521292e-08,14145050.0,5.6135135742e-08,0.0803444804330757,0.041985127739595,0.1537505274748309,True,2021-10-19,249059,1.8852544737751098,2.847036990377641,2.7336073325069865,2.328573080730036,3.508697662550903
1795,1795,2021-10-19 07,0.072452670541276,5.0975530511e-08,13960207.0,5.0014610133e-08,0.0739375177640238,0.0386370770065719,0.1414899096061403,True,2021-10-19,249059,1.8852544737751098,2.650278154868536,2.665956573341196,2.293221200983855,3.3792384867287786
1796,1796,2021-10-19 08,0.0951786776110337,5.14091725215e-08,13457708.0,5.0308078169e-08,0.0732172202720884,0.0382606724747509,0.140111529610704,True,2021-10-19,249059,1.8852544737751098,2.8902407877870364,2.6583509925579607,2.2892467666619356,3.364684249732732
1797,1797,2021-10-19 09,0.0803740233021992,4.663515128950001e-08,13619892.5,4.5303360593e-08,0.0696966884023835,0.0364209668803534,0.1333745034890683,True,2021-10-19,249059,1.8852544737751098,2.733919274003664,2.6211778941718356,2.2698214185631054,3.2935483690993177
1798,1798,2021-10-19 10,0.0864992033803591,4.88307183305e-08,13155763.5,4.78354849105e-08,0.0690719005255571,0.03609447248141,0.1321788937258927,True,2021-10-19,249059,1.8852544737751098,2.7985947066101744,2.6145807940530763,2.266373982532521,3.280923992725851
1799,1799,2021-10-19 11,0.0852666445884717,4.9288823811e-08,13382707.0,4.8743124756e-08,0.0685538286745791,0.0358237440733367,0.1311875000090073,True,2021-10-19,249059,1.8852544737751098,2.785580187516685,2.609110502460715,2.263515376469093,3.2704559221214353
1800,1800,2021-10-19 12,0.086242186112134,5.4316457176e-08,13556811.0,5.3060031812e-08,0.0772061977603572,0.040345155121826,0.1477450502944456,True,2021-10-19,249059,1.8852544737751098,2.7958808757027254,2.7004703819341698,2.3112567019193566,3.4452861661224374
1801,1801,2021-10-19 13,0.096849283174775,5.2405096903e-08,14407057.0,5.14029889405e-08,0.0771832340600323,0.0403331519728772,0.1477011175315976,True,2021-10-19,249059,1.8852544737751098,2.9078806181546475,2.7002279095115136,2.311129961343407,3.4448222825457036
1802,1802,2021-10-19 14,0.1178056108794713,7.30040122135e-08,13550232.5,7.182933311699999e-08,0.0956193675769252,0.0499672011816268,0.1829813005250548,True,2021-10-19,249059,1.8852544737751098,3.129157305998935,2.8948940083986243,2.412855346128416,3.8173437543102002
1803,1803,2021-10-19 15,0.1358192838384257,7.4447776632e-08,13386916.0,7.2726576695e-08,0.0982689006625616,0.0513517467634069,0.1880515746021281,True,2021-10-19,249059,1.8852544737751098,3.3193626675697203,2.922870279517542,2.42747468520456,3.8708804936686954
1804,1804,2021-10-19 16,0.122730201029813,8.3944916851e-08,13301944.0,8.2847213628e-08,0.1046378866787459,0.0546799425750637,0.2002395542673322,True,2021-10-19,249059,1.8852544737751098,3.181155776953081,2.9901200453375347,2.4626169179505966,3.999572686777773
1805,1805,2021-10-19 17,0.1251639649123679,9.333754526e-08,13050777.0,9.2017937638e-08,0.1127362584611887,0.0589118517455312,0.2157369628564092,True,2021-10-19,249059,1.8852544737751098,3.2068537531689287,3.0756302983838735,2.5073014093221007,4.163208954118261
1806,1806,2021-10-19 18,0.0944348070670164,6.9662809846e-08,14635144.0,6.8662809846e-08,0.096370829592122,0.0503598724207346,0.1844193869015831,True,2021-10-19,249059,1.8852544737751098,2.882386300470149,2.902828653633547,2.4170015396994406,3.832528427632562
1807,1807,2021-10-19 19,0.1339478874582872,8.27257940155e-08,13102552.5,8.11517288095e-08,0.1041425476813206,0.054421084054475,0.1992916978041033,True,2021-10-19,249059,1.8852544737751098,3.2996026982432225,2.9848897886697205,2.4598836453627992,3.9895643235907396
1808,1808,2021-10-19 20,0.1142121429922542,8.5857062141e-08,14309356.0,8.5148539876e-08,0.1101755845712916,0.0575737240017536,0.2108367948416208,True,2021-10-19,249059,1.8852544737751098,3.091214080298183,3.04859228652463,2.493172193591746,4.111468355122479
1809,1809,2021-10-19 21,0.1640317544959128,1.0910318750100001e-07,14692521.0,1.08244423594e-07,0.1353207287694617,0.0707136498202221,0.2589556568109935,True,2021-10-19,249059,1.8852544737751098,3.6172565615268133,3.314098452583065,2.631915932695366,4.619552717490658
1810,1810,2021-10-19 22,0.1848685868118926,8.1074462537e-08,14111117.0,7.9961674994e-08,0.1059426342007381,0.0553617309457899,0.2027364670440264,True,2021-10-19,249059,1.8852544737751098,3.8372715042695518,3.0038968011798657,2.4698158830847046,4.025937448621956
1811,1811,2021-10-19 23,0.1247476558795212,8.08749284145e-08,13621634.5,7.90777642705e-08,0.1058353247731692,0.0553056508784443,0.2025311300369833,True,2021-10-19,249059,1.8852544737751098,3.2024579694607302,3.002763726958012,2.4692237368016734,4.023769306691241
1812,1812,2021-10-20 00,0.1099687994055935,7.2059873047e-08,14174391.0,7.1045675963e-08,0.0968823175997356,0.050627134652789,0.1853982756059247,True,2021-10-20,249193,1.8847475211924203,3.045277506692935,2.9071723839445225,2.41902913708815,3.841304828935659
1813,1813,2021-10-20 01,0.0955668644245166,6.1285156151e-08,14221183.0,6.0307011723e-08,0.0858622353020715,0.0448684418069117,0.1643097721733816,True,2021-10-20,249193,1.8847475211924203,2.8932900567515802,2.790874524749453,2.3582561200046515,3.618752243883503
1814,1814,2021-10-20 02,0.0971120540004082,6.2279320528e-08,13839946.0,6.1019988176e-08,0.0864724495284301,0.0451873139896881,0.165477517188857,True,2021-10-20,249193,1.8847475211924203,2.9095968532774847,2.797314277762089,2.3616212629511444,3.6310757675847993
1815,1815,2021-10-20 03,0.0852465285869383,6.0864674446e-08,14485918.0,5.9856239528e-08,0.0865651126643751,0.0452357330447439,0.1656548535022943,True,2021-10-20,249193,1.8847475211924203,2.7843768080420923,2.798292176478779,2.3621322421158313,3.632947244861759
1816,1816,2021-10-20 04,0.0544866546601458,6.08043620675e-08,13485903.0,5.96886463385e-08,0.083003252190851,0.0433744330861737,0.1588387301932059,True,2021-10-20,249193,1.8847475211924203,2.45975967813604,2.7607029156517346,2.3424894486543457,3.5610148828843333
1817,1817,2021-10-20 05,0.0770139401883081,5.0104565767e-08,14398909.0,4.8773123342e-08,0.0760317093660187,0.0397313595122057,0.1454976849544459,True,2021-10-20,249193,1.8847475211924203,2.697496113276518,2.687130370192015,2.3040431243803052,3.420223284529279
1818,1818,2021-10-20 06,0.0837158330459382,5.2199601342e-08,14861410.0,5.1205821911e-08,0.0784774107733908,0.0410093896911614,0.1501778994536678,True,2021-10-20,249193,1.8847475211924203,2.768222970920977,2.7129405075598667,2.317530516741317,3.4696148328073355
1819,1819,2021-10-20 07,0.0719407888386717,4.97910206515e-08,13562347.5,4.87655247015e-08,0.0715727635697449,0.03740127400997,0.1369648660536288,True,2021-10-20,249193,1.8847475211924203,2.643957797917444,2.6400739293809132,2.279453112406536,3.330174177430087
1820,1820,2021-10-20 08,0.0904913893654701,4.8922910752e-08,14440636.0,4.8169267538e-08,0.072444127760209,0.0378566139703314,0.1386323576390246,True,2021-10-20,249193,1.8847475211924203,2.839727218669128,2.649269667415619,2.28425843610246,3.347771659587587
1821,1821,2021-10-20 09,0.0815176378145538,4.9705820686e-08,13755474.0,4.87950782195e-08,0.0716734306696426,0.0374538736251001,0.137157526491823,True,2021-10-20,249193,1.8847475211924203,2.745024832050725,2.64113629605779,2.280008210133475,3.332207374270942
1822,1822,2021-10-20 10,0.0786929225312018,4.790053253e-08,13542117.0,4.6767372173e-08,0.0699445194358048,0.0365504062526285,0.1338490129300235,True,2021-10-20,249193,1.8847475211924203,2.715214860453774,2.6228906360161894,2.2704736786814443,3.2972917507790287
1823,1823,2021-10-20 11,0.086455145119542,5.288118307000001e-08,14315323.0,5.19912517605e-08,0.076914657980838,0.040192738803232,0.1471873972378707,True,2021-10-20,249193,1.8847475211924203,2.797131659733116,2.6964483617377315,2.30891218273885,3.438055267622506
